Ids_Prd,R_Csump,All_Emp,NetExports,M1,M2,CPI,^GSPC,Intr_10Y,Moody_aaa,Labor_partic,Imports_Goods,Customs_Duties,GDP_nominal,working_hour_manuf,Ef_Fed_Rate,Unemp,Per_savings,Real GDP,dataset
0.006380140088900532,0.01062146550357479,0.01257696375888706,0.0,0.017721589228084866,0.02305296893564801,0.013136477905369759,-0.031237766249563315,0.008207980417829663,-0.0037807228399060477,-0.0016038495819747922,0.0,0.0,0.0,40.4,5.82,6.8999999999999995,10.833333333333334,0.017871007745393186,train
0.005037076435407961,0.01638692784475948,0.010456086021099154,0.0,0.019530678783421074,0.01915417191929336,0.016181582851241494,-0.02538276219777824,0.046581940891128326,0.03352269203864333,0.00640002184546784,0.0,0.0,0.0,40.5,6.513333333333333,6.666666666666667,11.200000000000001,1.992759787050602e-05,train
0.00950110334653198,0.013661498350120205,0.012362552220249512,0.0,0.01826671542479552,0.017093099094649844,0.017502435649772607,-0.05477640241526771,0.04450829967332215,0.033616610798985036,0.0015936258352775567,0.0,0.0,0.0,39.96666666666667,6.756666666666667,6.333333333333333,11.333333333333334,0.0031933173264118153,train
0.031197250057185766,0.013237220697444929,0.01728481058441389,0.0,0.02895362362334275,0.020148534669276685,0.024923408452456997,0.0949039431671741,0.050920090427257314,0.03366539628433696,0.00793025567597816,0.0,0.0,0.0,40.46666666666667,7.283333333333334,6.0,10.366666666666667,0.03791960442252851,train
0.005801631775521621,0.002608579804026512,0.007687454439757602,0.0,0.015162642086401057,0.01989928624259818,0.02281467776617152,0.06150427787677959,-0.004739345363896863,-0.008022965670999138,0.0,0.0,0.0,0.0,40.53333333333333,8.1,6.033333333333334,10.666666666666666,0.010007247597409119,train
0.020132335461200856,0.011344302928365746,0.011912195859784092,0.0,0.014376568967258585,0.01549274809479595,0.020834086902842053,-0.0775475992074881,0.06772524336601116,0.05267323940873814,0.004728141195945668,0.0,0.0,0.0,40.53333333333333,9.583333333333334,5.8999999999999995,10.533333333333333,0.013351721942857608,train
0.0026088577386325085,0.002218049913448983,0.009071069777929708,0.0,0.014448709265365345,0.01583299833471319,0.02902961467511389,0.04082493056802772,0.012134732465993725,0.022666917564291733,0.0031397200046674456,0.0,0.0,0.0,40.5,10.073333333333332,5.866666666666667,11.1,0.0017943273692839767,train
-0.0028496927629890756,-0.0002659063729790745,0.007004990027983382,0.0,0.02962575681289259,0.025047559624403526,0.03237439665901665,0.016006551737047126,-0.023295562603522058,-0.008574543424583414,-0.0047132844520980655,0.0,0.0,0.0,39.9,10.18,5.7,10.366666666666667,0.0010668835595399884,train
-0.008452373452355388,0.012246669265459698,0.0024274681468661186,0.0,0.015677217587231063,0.021619833429587842,0.030015895940265658,0.065343495014206,0.04606077337653458,0.016017427331661782,0.0047132844520980655,0.0,0.0,0.0,40.13333333333333,10.946666666666667,5.866666666666667,9.9,0.0074005947959889795,train
0.006355623224525431,-0.0038604440655478633,0.0038121803746502536,0.0,0.006569462596794473,0.013389092699776839,0.033049934672551906,-0.0075873366964192,0.10760879025188341,0.12901910892330948,0.001566171032744812,0.0,0.0,0.0,40.13333333333333,13.576666666666666,5.966666666666666,9.833333333333334,0.0024973307670048683,train
0.0015859880728741338,-0.008563535404578548,0.0035449708499069033,0.0,0.017138825125522672,0.017555520648071976,0.040769977562715276,-0.029087779360175148,0.20468746649329894,0.1878926018434104,-0.003134798805371375,0.0,0.0,0.0,40.0,15.046666666666667,6.3,10.1,0.003140774140431901,train
-0.05797799227945122,-0.013029306491527226,-0.009862306945334964,0.0,0.0018006435733379789,0.019412956954968585,0.029522439266321143,0.09001509260281182,-0.265191787557709,-0.20290226449397553,0.0,0.0,0.0,0.0,39.43333333333333,12.686666666666667,7.333333333333333,11.4,-0.02081957983157423,train
0.012437602596843345,0.009950923762154229,0.0012422775203670966,0.0,0.03955673798274795,0.02887542715509106,0.01682732013252597,0.09935409084526192,0.16287673868706554,0.1276065026769082,-0.0015710922320408827,0.0,0.0,0.0,39.4,9.836666666666666,7.666666666666667,11.5,-0.001189254380623339,train
0.03586971896901803,0.016669257515547375,0.008059395784357548,0.0,0.009098796326801661,0.016258471437373245,0.02936206233684935,0.05363909450612869,0.10934907552802375,0.09440218942717227,0.0,0.0,0.0,0.0,39.93333333333333,15.853333333333333,7.3999999999999995,11.433333333333332,0.018477468485921023,train
-0.005625987232609653,0.00067034875216887,0.002931603555506257,0.0,0.02537900562207973,0.022742297678559176,0.025144181801024956,-0.0022363562325793396,0.021572485254127916,0.009043015656383435,0.00783089358054756,0.0,0.0,0.0,39.96666666666667,16.569999999999997,7.433333333333334,10.833333333333334,0.019404726680360085,train
0.006390720795270699,0.00363536295904332,0.003065136499376564,0.0,0.014688726545655229,0.02038233190262062,0.02121799309484551,-0.006835413724489925,0.026327206906329614,0.03102168992196308,-0.006259801348506677,0.0,0.0,0.0,40.1,17.78,7.3999999999999995,10.833333333333334,-0.007438353150345023,train
0.0004589484327546245,-0.0023251093103406895,-0.000142102127943744,0.0,0.0042243667608321545,0.0211481980557231,0.028324333577140592,-0.11193760129031993,0.12869417389017235,0.11915583031619681,-0.0031446566794715025,0.0,0.0,0.0,39.833333333333336,17.576666666666664,7.3999999999999995,12.200000000000001,0.011903887506921507,train
-0.030298649331232053,-0.0011354539395904695,-0.006382580393474058,0.0,0.022462447262890706,0.028602267556862238,0.010683862308312975,0.045653507185605235,-0.11030454201470574,-0.08484224232701632,0.0015735644474306199,0.0,0.0,0.0,39.4,13.586666666666666,8.233333333333334,12.766666666666666,-0.010955763120232831,train
